Date	WHITBYCGS	PICKERINGA-G1	PICKERINGA-G3	PICKERINGB-G5	PICKERINGB-G6	PICKERINGB-G8	BECK1	BECK2	DECEWFALLS	GRAND VALLEY 3	GRANDWF	SUM	Humidity	Pressure	Temperature
7/20/2017 3:00	0	498	503	493	503	501	141	1063	70	0	0	3772	65	1016	23.88
7/20/2017 4:00	0	497	503	494	502	501	141	985	70	0	0	3693	69	1016	22.37
7/20/2017 5:00	0	498	504	494	503	501	141	1033	70	0	0	3744	69	1016	20.86
7/20/2017 6:00	0	497	503	494	502	501	141	1008	70	0	0	3716	68	1016	19.86
7/20/2017 7:00	0	496	503	493	502	501	141	1018	71	3	4	3732	73	1016	18.61
7/20/2017 8:00	0	496	502	492	501	499	141	1089	70	11	9	3810	72	1016	18.11
7/20/2017 9:00	0	492	496	492	501	500	141	1074	70	12	34	3812	77	1016	17.12
7/20/2017 10:00	0	491	495	492	501	499	141	1003	70	14	39	3745	82	1016	16.62
7/20/2017 11:00	0	493	498	491	500	498	141	1004	70	9	34	3738	77	1015	17.09
7/20/2017 12:00	0	494	500	491	500	498	141	1101	70	3	66	3864	68	1015	17.91
7/20/2017 13:00	0	494	500	491	499	499	140	1037	71	4	22	3757	77	1016	19.54
7/20/2017 14:00	0	493	498	490	498	498	140	1126	72	4	1	3820	77	1015	21.36
7/20/2017 15:00	0	494	498	490	499	497	140	1095	72	6	1	3792	56	1014	22.59
7/20/2017 16:00	0	495	500	490	499	498	193	1286	72	13	0	4046	88	1017	18.64
7/20/2017 17:00	0	496	500	491	500	499	347	1348	72	21	0	4274	88	1016	17.37
7/20/2017 18:00	0	496	501	492	501	500	355	1328	72	18	1	4264	88	1015	18.36
7/20/2017 19:00	0	496	499	493	502	501	223	1221	72	13	3	4023	82	1014	19.55
7/20/2017 20:00	0	497	500	493	502	501	338	1263	72	14	1	4181	77	1014	20.97
7/20/2017 21:00	0	496	501	492	501	500	231	1158	72	18	0	3969	77	1014	21.95
7/20/2017 22:00	0	496	501	492	501	500	162	1111	72	17	0	3852	60	1013	23.15
7/20/2017 23:00	0	496	503	492	501	500	184	1247	72	18	0	4013	68	1013	23.37
7/21/2017 0:00	0	498	502	492	501	500	168	1150	72	13	0	3896	77	1012	23.77
7/21/2017 1:00	0	497	503	492	500	500	136	1045	72	13	0	3758	77	1012	22.55
7/21/2017 2:00	0	499	504	493	502	499	136	1058	72	9	0	3772	88	1012	21.37
7/21/2017 3:00	0	499	505	494	502	502	137	1007	72	4	0	3722	88	1012	20.64
7/21/2017 4:00	0	500	504	494	503	500	136	1037	72	6	0	3752	88	1012	20.13
7/21/2017 5:00	0	500	504	494	503	501	185	1254	72	7	2	4022	94	1013	20.12
7/21/2017 6:00	0	499	502	494	503	501	230	1272	72	4	5	4082	94	1013	19.85
7/21/2017 7:00	0	496	502	493	501	499	342	1278	72	10	2	4195	94	1012	19.36
7/21/2017 8:00	0	495	500	492	500	500	353	1363	72	13	0	4288	94	1013	18.32
7/21/2017 9:00	0	496	502	492	500	499	350	1308	72	16	1	4236	94	1013	18.57
7/21/2017 10:00	0	497	503	492	500	499	352	1314	72	14	2	4245	94	1013	18.57
7/21/2017 11:00	0	498	503	492	501	497	337	1302	72	16	2	4220	94	1013	18.34
7/21/2017 12:00	0	499	504	493	501	500	200	1303	72	16	5	4093	88	1013	19.93
7/21/2017 13:00	0	500	505	494	502	501	349	1343	72	10	13	4289	88	1014	22.35
7/21/2017 14:00	0	501	506	495	502	502	346	1345	72	12	16	4297	73	1014	24.15
7/21/2017 15:00	0	502	508	495	503	503	340	1347	72	7	26	4303	65	1014	25.13
7/21/2017 16:00	0	502	508	496	503	504	341	1351	72	7	27	4311	69	1013	26.15
7/21/2017 17:00	0	503	508	494	503	504	341	1288	72	11	21	4245	69	1013	26.15
7/21/2017 18:00	0	503	508	496	504	504	341	1291	72	5	13	4237	73	1013	26.97
7/21/2017 19:00	0	502	507	496	504	504	343	1291	72	3	14	4236	47	1014	27.37
7/21/2017 20:00	0	501	506	494	503	503	297	1236	72	1	9	4122	37	1012	28.55
7/21/2017 21:00	0	500	494	494	503	502	347	1289	72	1	6	4208	35	1012	28.94
7/21/2017 22:00	0	497	493	493	502	502	355	1253	72	2	1	4170	33	1012	28.94
7/21/2017 23:00	0	497	492	493	501	501	337	1306	72	1	0	4200	37	1012	28.35
7/22/2017 0:00	0	499	492	491	501	500	261	1292	71	1	0	4108	37	1012	27.33
7/22/2017 1:00	0	498	492	493	501	500	180	1139	71	2	0	3876	42	1013	25.72
7/22/2017 2:00	0	498	491	493	502	484	141	936	71	0	0	3616	50	1013	23.91
7/22/2017 3:00	0	498	492	493	502	474	140	941	71	0	0	3611	53	1013	23.11
7/22/2017 4:00	0	498	492	492	500	473	140	966	71	0	0	3632	57	1013	22.36
7/22/2017 5:00	0	498	492	492	501	473	139	1033	71	0	0	3699	73	1013	21.89
7/22/2017 6:00	0	498	492	493	502	473	138	969	71	0	0	3636	73	1013	21.11
7/22/2017 7:00	0	500	494	494	503	475	136	1047	71	0	2	3722	73	1013	20.85
7/22/2017 8:00	0	501	494	494	504	478	206	1295	71	4	7	4054	73	1012	20.36
7/22/2017 9:00	0	502	494	496	505	479	332	1372	71	4	0	4255	77	1012	19.85
7/22/2017 10:00	0	499	489	496	505	480	354	1376	71	2	0	4272	82	1012	20.91
7/22/2017 11:00	0	496	485	496	505	478	355	1379	71	0	2	4267	60	1012	20.6
7/22/2017 12:00	0	494	483	495	504	478	227	1367	71	0	13	4132	64	1012	20.91
7/22/2017 13:00	0	492	478	494	503	493	259	1357	71	0	18	4165	78	1012	21.33
7/22/2017 14:00	0	492	479	491	502	502	143	1336	71	0	12	4028	73	1012	22.14
7/22/2017 15:00	0	492	478	491	500	501	252	1349	71	0	11	4145	83	1012	22.55
7/22/2017 16:00	0	493	478	491	500	499	136	1092	71	0	9	3769	78	1012	23.15
7/22/2017 17:00	0	494	478	491	500	500	141	1286	71	2	7	3970	64	1012	23.15
7/22/2017 18:00	0	494	478	491	500	500	174	1201	71	2	7	3918	64	1012	23.15
7/22/2017 19:00	0	494	477	490	500	500	142	1282	71	0	22	3978	69	1011	22.92
7/22/2017 20:00	0	495	475	488	499	500	346	1299	71	1	25	4199	73	1010	23.35
7/22/2017 21:00	0	496	478	491	501	500	321	1267	71	5	32	4162	78	1009	23.76
7/22/2017 22:00	0	496	475	493	501	502	182	1110	71	5	15	3850	78	1009	23.58
7/22/2017 23:00	0	494	472	494	503	502	164	1121	71	4	1	3826	83	1008	23.58
7/23/2017 0:00	0	493	472	492	503	502	137	1063	71	2	2	3737	83	1008	23.16
7/23/2017 1:00	0	494	470	494	502	503	136	1090	72	2	17	3780	88	1009	22.56
7/23/2017 2:00	0	494	470	493	502	501	134	939	72	2	19	3626	88	1009	22.15
7/23/2017 3:00	0	494	469	493	501	502	134	990	72	3	22	3680	78	1010	21.9
7/23/2017 4:00	0	494	468	493	502	502	134	997	72	5	14	3681	94	1009	20.88
7/23/2017 5:00	0	493	466	492	501	502	134	1139	72	3	16	3818	88	1009	20.88
7/23/2017 6:00	0	493	465	491	501	501	155	1164	72	2	12	3856	88	1008	20.89
7/23/2017 7:00	0	493	465	491	500	500	150	1220	72	3	5	3899	88	1008	20.88
7/23/2017 8:00	0	492	463	490	500	500	145	1223	72	3	1	3889	88	1008	20.64
7/23/2017 9:00	0	491	461	490	499	499	257	1376	72	2	0	4147	88	1008	20.89
7/23/2017 10:00	0	491	458	488	498	499	358	1380	72	3	0	4247	88	1007	20.39
7/23/2017 11:00	0	489	458	489	499	499	358	1400	72	4	0	4268	88	1008	20.38
7/23/2017 12:00	0	488	457	487	499	499	283	1385	72	4	0	4174	88	1008	20.54
7/23/2017 13:00	0	489	454	488	498	498	291	1381	72	4	0	4175	88	1008	21.15
7/23/2017 14:00	0	489	455	487	496	497	343	1361	72	4	1	4205	88	1008	21.74
7/23/2017 15:00	0	490	454	486	497	496	351	1341	72	5	1	4193	88	1008	22.16
7/23/2017 16:00	0	489	452	480	496	495	350	1380	72	5	8	4227	88	1008	22.78
7/23/2017 17:00	0	489	450	479	496	496	292	1354	72	15	17	4160	83	1008	23.39
7/23/2017 18:00	0	488	447	480	496	496	147	1339	72	17	8	3990	78	1008	23.78
7/23/2017 19:00	0	490	449	478	496	496	138	1116	72	16	3	3754	78	1008	24.39
7/23/2017 20:00	0	491	448	480	495	497	272	1258	71	28	0	4040	78	1008	24.38
7/23/2017 21:00	0	491	448	480	496	496	213	1125	72	13	0	3834	78	1008	23.97
7/23/2017 22:00	0	491	448	482	497	494	202	1155	72	8	0	3849	78	1007	23.99
7/23/2017 23:00	0	491	448	487	497	497	142	940	72	9	0	3583	78	1007	23.78
7/24/2017 0:00	0	492	449	487	497	497	134	959	72	6	0	3593	78	1007	23.36
7/24/2017 1:00	0	493	449	488	497	498	136	992	72	3	0	3628	78	1007	22.55
7/24/2017 2:00	0	492	446	488	497	498	137	826	72	1	0	3457	78	1008	22.15
7/24/2017 3:00	0	492	444	488	498	496	137	879	72	2	0	3508	77	1008	21.4
7/24/2017 4:00	0	492	443	486	498	498	136	908	72	2	0	3535	73	1007	20.89
7/24/2017 5:00	0	493	442	489	499	499	135	980	72	3	0	3612	73	1007	20.64
7/24/2017 6:00	0	493	440	489	499	498	135	950	72	3	5	3584	68	1007	20.13
7/24/2017 7:00	0	492	440	489	499	499	135	1008	72	1	15	3650	68	1006	19.86
7/24/2017 8:00	0	494	440	489	499	498	148	1216	72	0	23	3879	72	1006	19.64
7/24/2017 9:00	0	494	439	489	498	498	150	1291	72	0	35	3966	68	1006	19.38
7/24/2017 10:00	0	493	437	489	498	499	140	1158	72	5	34	3825	60	1006	19.38
7/24/2017 11:00	0	492	436	488	498	499	140	1000	72	17	24	3666	64	1006	18.88
7/24/2017 12:00	0	489	432	487	498	497	139	1053	72	13	42	3722	60	1007	18.94
7/24/2017 13:00	0	490	433	485	496	496	138	985	72	16	53	3664	64	1007	19.75
7/24/2017 14:00	0	491	433	485	496	497	137	1084	72	19	3	3717	60	1007	21.15
7/24/2017 15:00	0	493	432	485	497	497	137	1106	72	20	0	3739	68	1008	21.56
7/24/2017 16:00	0	494	431	487	498	498	136	1112	72	17	2	3747	68	1008	21.78
7/24/2017 17:00	0	494	432	489	499	494	136	1068	72	13	20	3717	68	1008	21.57
7/24/2017 18:00	0	494	430	490	499	493	136	1065	72	15	0	3694	73	1008	21.38
7/24/2017 19:00	0	495	429	490	499	494	137	986	72	16	19	3637	68	1008	21.14
7/24/2017 20:00	0	496	429	491	500	500	137	942	71	15	28	3609	88	1009	20.02
7/24/2017 21:00	0	495	427	491	500	500	136	973	72	12	11	3617	82	1010	19.56
7/24/2017 22:00	0	495	427	491	500	500	135	854	72	10	3	3487	77	1010	19.13
7/24/2017 23:00	0	496	426	489	500	499	134	884	72	12	1	3513	72	1011	18.74
7/25/2017 0:00	0	495	425	491	500	499	135	862	72	9	0	3488	72	1012	18.13
7/25/2017 1:00	0	495	425	491	500	500	135	801	72	11	0	3430	77	1013	17.75
7/25/2017 2:00	0	495	425	491	500	498	135	816	72	8	0	3440	77	1014	17.36
7/25/2017 3:00	0	495	426	491	500	498	135	840	72	6	0	3463	77	1015	17.12
7/25/2017 4:00	0	494	425	491	500	499	135	881	72	12	0	3509	88	1015	16.89
7/25/2017 5:00	0	495	426	491	500	500	134	1064	72	10	13	3705	82	1016	16.65
7/25/2017 6:00	0	495	426	491	500	500	158	1163	72	11	24	3840	82	1016	16.9
7/25/2017 7:00	0	495	426	489	500	500	136	1017	72	9	15	3659	82	1017	16.65
7/25/2017 8:00	0	494	425	490	500	500	136	990	72	5	18	3630	82	1017	16.4
7/25/2017 9:00	0	494	425	490	500	500	134	1002	72	3	28	3648	82	1018	16.4
7/25/2017 10:00	0	494	424	490	499	500	136	1042	72	3	24	3684	77	1019	16.64
7/25/2017 11:00	0	493	423	490	499	500	136	1001	72	3	26	3643	72	1019	16.63
7/25/2017 12:00	0	493	423	490	499	500	134	1173	72	3	33	3820	68	1020	17.15
7/25/2017 13:00	0	493	423	490	505	500	134	990	72	2	30	3639	68	1021	17.15
7/25/2017 14:00	0	493	422	489	509	500	134	1094	72	4	36	3753	68	1022	18.15
7/25/2017 15:00	0	491	437	488	498	499	175	1280	72	1	21	3962	63	1022	18.34
7/25/2017 16:00	0	490	438	486	497	499	223	1359	72	0	12	4076	60	1022	20.13
7/25/2017 17:00	0	492	440	485	496	498	365	1380	72	0	8	4236	60	1022	20.54
7/25/2017 18:00	0	493	440	485	495	497	260	1344	72	0	11	4097	64	1023	21.75
7/25/2017 19:00	0	493	440	485	496	497	278	1336	72	0	9	4106	64	1023	21.33
7/25/2017 20:00	0	493	440	485	495	496	275	1233	72	8	0	3997	68	1023	21.94
7/25/2017 21:00	0	493	440	486	496	497	206	1112	72	15	0	3817	64	1023	22.16
7/25/2017 22:00	0	493	440	486	496	497	180	1002	72	19	0	3685	73	1016	23.522
7/25/2017 23:00	0	493	441	484	496	498	132	838	72	18	0	3472	68	1023	22.15
7/26/2017 0:00	0	492	440	488	498	499	131	816	72	17	0	3453	64	1023	21.76
7/26/2017 1:00	0	493	441	488	498	499	131	816	72	15	0	3453	68	1023	20.75
7/26/2017 2:00	0	493	441	488	498	499	130	818	72	13	0	3452	84	1018	18.526
7/26/2017 3:00	0	494	442	488	498	499	130	823	72	12	0	3458	77	1023	18.38
7/26/2017 4:00	0	494	449	489	498	499	130	819	72	12	0	3462	82	1023	17.62
7/26/2017 5:00	0	494	460	487	498	499	149	1110	72	11	0	3780	82	1023	17.11
7/26/2017 6:00	0	495	459	488	498	499	133	1047	72	8	0	3699	88	1023	16.36
7/26/2017 7:00	0	494	459	488	498	499	133	1172	72	6	0	3821	77	1023	15.84
7/26/2017 8:00	0	494	460	486	498	499	133	1051	72	5	1	3699	82	1023	15.35
7/26/2017 9:00	0	492	457	488	498	499	133	1198	72	5	1	3843	77	1023	14.84
7/26/2017 10:00	0	492	455	488	497	499	134	1044	72	6	0	3687	87	1023	14.32
7/26/2017 11:00	0	492	457	487	498	499	140	996	72	11	0	3652	82	1023	14.62
7/26/2017 12:00	0	489	454	486	497	498	140	972	72	7	6	3621	77	1023	15.72
7/26/2017 13:00	0	488	454	485	495	497	139	962	72	5	18	3615	68	1022	18.13
7/26/2017 14:00	0	488	453	484	495	497	139	1015	72	7	18	3668	68	1022	19.75
7/26/2017 15:00	0	487	451	484	495	497	139	1029	72	8	11	3673	68	1022	21.15
7/26/2017 16:00	0	488	460	485	495	497	253	1255	72	6	17	4028	77	1022	20.36
7/26/2017 17:00	0	489	466	484	496	497	251	1336	72	12	12	4115	77	1022	20.75
7/26/2017 18:00	0	491	468	485	496	497	139	1135	72	13	7	3803	68	1019	20.98
7/26/2017 19:00	0	489	466	486	496	498	136	1156	72	17	0	3816	64	1019	21.18
7/26/2017 20:00	0	490	467	487	497	498	226	1130	72	12	0	3879	68	1019	21.57
7/26/2017 21:00	0	490	467	484	497	498	138	942	72	7	21	3616	68	1019	21.38
7/26/2017 22:00	0	488	466	484	495	494	135	858	72	13	23	3528	73	1018	21.77
7/26/2017 23:00	0	487	464	482	494	495	181	811	72	22	0	3508	71	1010	22.654
7/27/2017 0:00	0	487	463	483	494	495	134	823	72	26	1	3478	71	1010	22.654
7/27/2017 1:00	0	491	468	483	494	494	133	865	72	21	7	3528	77	1017	19.76
7/27/2017 2:00	0	492	469	484	496	496	133	851	72	19	0	3512	88	1016	19.14
7/27/2017 3:00	0	492	468	485	496	497	133	965	72	13	0	3621	88	1016	18.88
7/27/2017 4:00	0	493	474	485	496	497	134	1026	72	8	0	3685	83	1016	19.12
7/27/2017 5:00	0	494	487	484	497	497	160	1157	72	8	1	3857	83	1015	19.39
7/27/2017 6:00	0	492	487	486	497	498	204	1167	72	3	1	3907	88	1015	18.86
7/27/2017 7:00	0	494	487	487	498	498	336	1354	72	5	0	4231	88	1015	19.13
7/27/2017 8:00	0	495	488	486	498	497	299	1357	72	3	0	4195	88	1014	19.39
7/27/2017 9:00	39	495	488	487	499	498	223	1324	72	2	0	4127	88	1014	19.38
7/27/2017 10:00	50	495	488	488	499	499	143	1083	72	0	0	3817	94	1014	19.39
7/27/2017 11:00	50	495	488	488	498	499	150	1208	72	0	1	3949	94	1014	19.39
7/27/2017 12:00	50	495	488	487	497	497	141	1295	72	0	11	4033	93	1014	19.75
7/27/2017 13:00	49	492	487	484	495	497	140	1171	72	0	17	3904	94	1014	20.15
7/27/2017 14:00	49	490	483	482	494	495	149	1192	72	1	11	3918	94	1014	20.35
7/27/2017 15:00	49	491	490	482	492	495	337	1354	72	1	3	4266	94	1014	20.37
7/27/2017 16:00	49	492	496	482	494	495	232	1305	72	6	3	4126	83	1013	21.32
7/27/2017 17:00	48	492	497	483	495	496	144	1163	72	10	4	3904	88	1013	22.74
7/27/2017 18:00	47	493	497	485	496	497	139	1145	72	9	0	3880	88	1013	23.57
7/27/2017 19:00	48	495	499	486	498	497	140	1132	72	8	0	3875	83	1013	24.59
7/27/2017 20:00	49	495	499	487	498	498	235	1187	72	10	0	4030	83	1013	24.77
7/27/2017 21:00	50	495	500	486	498	497	153	1030	72	15	0	3796	73	1012	25.57
7/27/2017 22:00	50	496	500	488	499	500	139	795	72	17	0	3556	73	1012	26.15
7/27/2017 23:00	51	496	500	489	499	500	138	895	72	20	1	3661	78	1011	25.54
7/28/2017 0:00	51	496	500	489	500	500	138	937	72	23	0	3706	78	1011	25.35
7/28/2017 1:00	52	496	499	489	500	499	138	892	72	15	0	3652	78	1012	24.16
7/28/2017 2:00	53	496	501	489	499	498	138	830	72	27	0	3603	60	1012	22.95
7/28/2017 3:00	53	496	501	487	500	500	138	897	72	26	0	3670	64	1013	21.39
7/28/2017 4:00	53	497	501	489	500	500	138	919	72	18	0	3687	68	1013	20.39
7/28/2017 5:00	53	497	502	489	500	500	138	914	72	19	34	3718	73	1013	19.65
7/28/2017 6:00	53	498	503	490	501	501	138	965	72	23	41	3785	73	1013	19.39
7/28/2017 7:00	53	500	504	490	502	502	138	1006	72	21	29	3817	68	1013	18.88
7/28/2017 8:00	52	500	503	491	503	502	138	1005	72	17	65	3848	68	1013	18.63
7/28/2017 9:00	52	498	501	488	501	501	138	981	72	15	57	3804	68	1013	18.39
7/28/2017 10:00	52	498	499	488	500	500	138	1045	72	10	70	3872	68	1014	18.12
7/28/2017 11:00	51	497	501	489	500	500	136	1064	72	9	59	3878	72	1014	17.63
7/28/2017 12:00	50	496	500	488	500	499	164	1308	72	5	58	4140	72	1014	17.76
7/28/2017 13:00	50	495	499	489	500	500	145	1067	72	7	70	3894	68	1015	18.57
7/28/2017 14:00	50	494	498	488	498	500	138	983	72	15	26	3762	63	1015	18.76
7/28/2017 15:00	50	492	495	487	498	497	138	1001	72	16	4	3750	60	1015	19.36
7/28/2017 16:00	50	491	495	487	497	499	138	1003	72	23	0	3755	56	1016	20.15
7/28/2017 17:00	50	492	496	487	498	499	135	980	72	20	29	3758	56	1015	20.55
7/28/2017 18:00	51	492	496	487	499	500	135	977	72	13	101	3823	53	1015	21.55
7/28/2017 19:00	52	493	497	487	499	498	135	1010	72	5	52	3800	56	1015	22.36
7/28/2017 20:00	52	494	497	486	498	499	264	1229	72	5	49	4145	60	1015	21.76
7/28/2017 21:00	53	495	497	486	493	499	157	1013	72	13	52	3830	60	1015	21.95
7/28/2017 22:00	53	495	498	486	490	498	135	829	72	21	20	3597	35	1015	22.36
7/28/2017 23:00	54	495	497	484	489	498	135	908	72	20	0	3652	60	1014	22.15
7/29/2017 0:00	54	495	497	486	490	498	135	937	72	17	0	3681	53	1014	22.15
7/29/2017 1:00	54	494	486	487	495	498	135	960	72	20	0	3701	43	1014	20.52
7/29/2017 2:00	55	495	485	487	498	498	134	867	72	20	0	3611	49	1015	18.71
7/29/2017 3:00	55	495	486	487	498	499	134	860	72	24	0	3610	49	1015	18.37
7/29/2017 4:00	55	495	485	485	497	499	134	863	72	23	0	3608	52	1015	17.84
7/29/2017 5:00	54	496	485	487	498	499	133	844	72	19	0	3587	59	1015	16.6
7/29/2017 6:00	54	496	485	487	498	499	133	954	72	16	0	3694	63	1015	16.37
7/29/2017 7:00	53	496	486	487	497	499	132	1110	72	5	11	3848	77	1015	16.12
7/29/2017 8:00	52	496	486	487	498	499	132	1033	72	7	23	3785	77	1015	16.12
7/29/2017 9:00	50	489	486	485	498	499	132	931	72	14	33	3689	72	1014	16.12
7/29/2017 10:00	49	486	485	486	498	498	132	971	72	22	55	3754	63	1015	16.61
7/29/2017 11:00	49	487	485	486	498	499	132	986	72	22	7	3723	59	1015	16.61
7/29/2017 12:00	50	486	485	486	497	499	132	980	72	18	15	3720	56	1016	16.71
7/29/2017 13:00	50	486	485	486	499	499	132	977	72	16	35	3737	56	1017	18.95
7/29/2017 14:00	50	484	483	485	497	498	135	973	72	16	27	3720	56	1017	21.15
7/29/2017 15:00	50	483	482	483	495	497	136	976	72	17	20	3711	46	1017	23.15
7/29/2017 16:00	49	483	482	482	494	496	136	1035	72	14	28	3771	47	1017	24.13
7/29/2017 17:00	49	483	480	480	493	495	146	1211	72	14	21	3944	53	1017	24.34
7/29/2017 18:00	48	483	479	481	493	495	322	1377	72	12	12	4274	60	1016	24.76
7/29/2017 19:00	48	483	478	482	494	495	138	1054	72	13	9	3766	56	1016	25.17
7/29/2017 20:00	49	483	476	482	494	496	135	925	72	18	15	3645	50	1016	25.14
7/29/2017 21:00	49	482	477	483	496	496	135	919	72	21	27	3657	64	1016	25.16
7/29/2017 22:00	50	485	478	484	497	498	136	896	72	26	15	3637	60	1016	25.34
7/29/2017 23:00	51	485	477	486	497	498	136	837	72	30	7	3576	64	1016	25.36
7/30/2017 0:00	51	484	478	485	499	499	135	915	72	25	0	3643	50	1016	25.53
7/30/2017 1:00	51	481	478	487	499	499	135	960	72	16	0	3678	44	1016	24.94
7/30/2017 2:00	51	482	477	488	499	499	135	899	72	29	0	3631	47	1016	23.31
7/30/2017 3:00	52	482	476	488	500	500	135	913	72	29	0	3647	50	1016	22.88
7/30/2017 4:00	52	483	476	488	500	500	135	923	72	29	0	3658	50	1016	22.12
7/30/2017 5:00	52	482	477	488	500	500	136	852	72	22	0	3581	53	1016	21.37
7/30/2017 6:00	51	481	477	489	500	500	152	999	72	18	8	3747	60	1016	20.88
7/30/2017 7:00	51	480	477	488	499	500	321	1433	72	13	12	4346	64	1016	20.38
7/30/2017 8:00	50	479	476	488	500	500	318	1330	72	9	2	4224	64	1016	20.13
7/30/2017 9:00	48	478	476	486	499	499	136	1082	72	10	0	3786	56	1016	20.12
7/30/2017 10:00	47	477	476	487	499	499	139	1076	72	8	0	3780	60	1016	20.12
7/30/2017 11:00	46	476	476	486	498	498	140	997	72	7	1	3697	64	1017	19.37
7/30/2017 12:00	46	474	476	486	497	497	140	1064	72	8	2	3762	64	1018	19.73
7/30/2017 13:00	45	474	476	485	497	497	136	1076	72	10	4	3772	64	1018	21.34
7/30/2017 14:00	45	473	477	485	497	497	139	1351	72	14	13	4063	57	1018	23.34
7/30/2017 15:00	45	471	477	485	498	498	139	1137	72	16	18	3856	54	1018	24.54
7/30/2017 16:00	45	472	476	483	498	498	288	1406	72	17	16	4271	51	1019	25.92
7/30/2017 17:00	45	471	477	485	498	498	173	1357	72	16	15	4107	45	1019	27.12
7/30/2017 18:00	47	469	477	485	498	498	146	1230	72	11	28	3961	39	1018	28.12
7/30/2017 19:00	47	470	477	485	498	498	183	1195	72	7	38	3970	35	1018	28.94
7/30/2017 20:00	48	470	478	486	499	499	238	1188	72	10	47	4035	35	1018	29.34
7/30/2017 21:00	49	470	478	488	499	499	171	1030	72	13	67	3836	40	1018	29.75
7/30/2017 22:00	50	470	478	488	500	499	136	878	72	17	34	3622	33	1017	29.54
7/30/2017 23:00	51	469	479	488	500	499	136	893	72	14	18	3619	33	1017	29.34
7/31/2017 0:00	51	467	479	488	500	499	136	889	72	30	21	3632	37	1017	28.34
7/31/2017 1:00	51	467	478	486	499	499	136	824	72	16	1	3529	42	1018	26.12
7/31/2017 2:00	51	466	478	487	499	499	136	950	72	29	0	3667	41	1018	24.53
7/31/2017 3:00	52	465	478	487	499	499	136	895	72	21	2	3606	47	1019	23.11
7/31/2017 4:00	52	465	478	487	499	499	135	871	72	25	25	3608	53	1019	22.11
7/31/2017 5:00	51	464	478	487	499	499	134	1027	72	18	28	3757	60	1019	20.86
7/31/2017 6:00	51	462	477	487	499	498	134	1036	72	20	16	3752	73	1019	19.62
7/31/2017 7:00	50	462	477	485	497	498	136	945	72	6	1	3629	64	1019	19.6
7/31/2017 8:00	49	460	477	484	498	497	135	1021	72	4	0	3697	77	1018	18.36
7/31/2017 9:00	48	459	476	484	497	496	218	1252	72	6	0	4008	77	1018	18.09
7/31/2017 10:00	48	458	476	482	496	496	347	1298	72	8	4	4185	77	1018	17.85
7/31/2017 11:00	49	454	473	484	496	496	305	1287	72	8	13	4137	77	1019	17.34
7/31/2017 12:00	48	452	469	482	495	496	305	1293	72	7	25	4144	72	1019	18.52
7/31/2017 13:00	48	451	470	482	495	496	299	1220	72	8	44	4085	68	1019	20.53
7/31/2017 14:00	48	451	470	483	495	497	221	1186	72	8	55	3986	73	1019	22.35
7/31/2017 15:00	48	450	471	485	497	498	271	1318	72	6	65	4181	73	1019	24.75
7/31/2017 16:00	50	450	476	484	496	497	331	1220	72	12	63	4151	73	1019	25.96
7/31/2017 17:00	50	448	480	484	496	497	361	1255	72	7	44	4194	73	1019	27.18
7/31/2017 18:00	48	447	481	484	497	497	361	1224	72	2	28	4141	69	1018	27.56
7/31/2017 19:00	48	444	480	483	496	497	362	1255	72	4	25	4166	74	1017	28.15
7/31/2017 20:00	49	447	483	481	497	497	353	1294	72	2	2	4177	69	1018	27.86
7/31/2017 21:00	49	448	485	484	496	497	357	1247	72	1	0	4136	78	1017	26.59
7/31/2017 22:00	50	449	498	483	497	496	324	1239	72	0	1	4109	73	1017	25.36
7/31/2017 23:00	50	448	498	484	497	497	148	938	72	0	0	3632	69	1018	25.74
8/1/2017 0:00	51	447	498	482	498	497	139	880	72	0	0	3564	65	1018	24.73
8/1/2017 1:00	51	447	499	485	498	498	139	803	72	0	0	3492	78	1018	23.94
8/1/2017 2:00	51	446	498	485	497	498	140	908	72	0	0	3595	83	1018	23.12
8/1/2017 3:00	51	445	497	485	498	498	141	827	72	0	0	3514	83	1018	23.14
8/1/2017 4:00	52	446	499	485	499	498	140	1019	72	0	0	3710	88	1018	21.89
8/1/2017 5:00	52	445	500	485	499	498	140	914	72	0	0	3605	69	1018	22.11
8/1/2017 6:00	51	445	500	486	499	498	140	963	72	0	0	3654	73	1018	21.11
8/1/2017 7:00	51	444	499	486	498	498	142	1073	72	0	0	3763	69	1018	20.86
8/1/2017 8:00	50	445	500	486	499	498	221	1300	71	0	0	4070	69	1018	20.61
8/1/2017 9:00	50	445	500	485	499	498	298	1320	71	0	1	4167	73	1018	19.61
8/1/2017 10:00	50	440	496	485	498	498	299	1329	71	0	3	4169	88	1018	19.39
8/1/2017 11:00	49	435	492	482	495	496	275	1301	71	1	5	4102	77	1018	19.37
8/1/2017 12:00	49	434	491	478	494	494	162	1278	71	2	14	3967	88	1018	18.93
8/1/2017 13:00	48	434	493	479	493	494	294	1279	71	4	36	4125	83	1018	21.33
8/1/2017 14:00	48	435	494	479	493	494	126	1031	71	10	30	3711	73	1019	23.36
8/1/2017 15:00	47	436	495	479	494	494	136	1034	71	10	3	3699	73	1018	24.36
8/1/2017 16:00	47	436	496	478	494	494	229	1310	71	3	1	4059	69	1018	25.96
8/1/2017 17:00	47	436	497	481	495	495	350	1317	71	1	15	4205	78	1018	26.77
