WHITBYCGS	PICKERINGA-G1	PICKERINGA-G3	PICKERINGB-G5	PICKERINGB-G6	PICKERINGB-G8	BECK1	BECK2	DECEWFALLS	GRAND VALLEY 3	GRANDSF	GRANDWF	SUM	Humidity	Pressure	Temperature
0	474	508	0	512	493	259	1265	68	9	95	0	4193	82	1011	288.95
0	473	507	0	512	492	290	1224	68	8	62	1	4147	87	1010	289.55
0	474	508	0	512	492	292	1228	68	3	47	1	4134	93	1011	290.65
0	474	508	0	511	494	156	1030	68	4	21	1	3775	87	1011	291.57
0	472	507	0	512	497	145	1069	68	8	7	4	3798	64	1009	291.95
0	473	508	0	510	495	139	1008	68	8	0	0	3717	87	1009	292.4
0	481	509	0	512	496	138	1060	68	15	0	3	3790	82	1009	292.78
0	484	508	0	512	496	148	982	68	10	0	77	3794	77	1008	293.39
0	484	507	0	512	496	135	801	68	10	0	0	3522	77	1007	293.6
0	484	507	0	512	496	134	791	68	5	0	0	3505	77	1007	293.62
0	484	508	0	511	496	134	777	68	15	0	1	3502	82	1007	293
0	484	507	0	512	495	134	783	68	27	0	0	3519	82	1006	291.15
0	484	508	0	512	493	134	790	68	11	0	0	3509	72	1006	290.13
0	485	508	0	512	495	134	785	68	6	0	0	3502	77	1005	291.17
0	485	509	0	511	494	134	796	68	5	0	46	3555	82	1005	290.93
20	487	510	0	511	494	134	929	68	4	0	46	3712	93	1004	288.93
54	487	509	0	511	494	140	1067	68	7	2	50	3898	93	1004	288.64
55	487	508	0	511	494	141	954	68	5	14	27	3772	93	1005	288.16
54	487	510	0	511	492	143	1112	68	6	35	21	3947	87	1005	287.66
54	487	510	0	510	486	143	1031	68	16	77	45	3935	93	1005	288.16
54	485	509	0	510	485	302	1084	68	22	88	4	4119	100	1005	288.41
54	482	509	0	508	485	304	1161	68	27	17	0	4121	100	1006	288.43
53	483	508	0	509	491	305	1115	70	23	6	0	4068	93	1007	288.6
53	484	508	0	509	491	245	1071	72	19	0	0	3958	93	1007	288.98
53	488	507	0	510	492	243	1122	72	18	8	0	4020	93	1007	290.55
53	494	508	0	510	492	243	1165	72	11	36	0	4090	72	1006	291.37
53	494	509	0	510	492	143	1163	72	24	57	15	4038	93	1007	292.18
53	494	509	0	509	492	140	1133	72	27	17	37	3990	87	1008	293.63
53	495	508	0	510	492	140	1052	72	26	6	40	3901	82	1008	293.58
53	495	508	0	510	492	140	1077	72	28	1	72	3955	77	1008	294.74
54	496	509	0	511	494	141	965	72	30	0	55	3835	46	1008	296.31
55	496	510	0	510	493	141	904	72	12	0	35	3737	33	1008	296.91
56	497	509	0	512	496	140	819	72	17	0	0	3625	52	1008	296.56
55	496	510	0	510	496	140	816	72	25	0	0	3630	49	1011	294.65
56	498	511	0	513	497	105	775	72	4	0	0	3541	82	1011	291.87
55	498	511	0	513	496	88	818	72	4	0	0	3566	68	1011	291
56	498	511	0	513	498	90	804	72	4	0	0	3556	77	1011	290.39
56	498	510	0	513	498	90	796	72	6	0	0	3547	82	1011	289.15
56	498	511	0	513	498	90	821	72	14	0	0	3581	82	1011	288.38
56	499	511	0	513	498	123	939	72	25	0	1	3747	82	1011	287.89
56	496	509	0	513	497	138	1021	72	19	0	6	3837	87	1012	286.84
55	497	511	0	513	497	140	1016	72	14	17	29	3869	77	1011	287.57
56	496	510	0	511	497	140	1016	72	21	55	1	3885	93	1012	287.91
55	494	509	0	510	492	140	1056	72	22	89	0	3947	87	1011	287.13
54	493	508	0	510	491	140	1038	72	30	98	0	3942	82	1012	286.43
54	492	508	0	509	492	140	1003	72	27	98	0	3902	87	1012	286.62
53	489	508	0	509	492	140	1039	72	7	36	0	3852	87	1013	287.56
53	488	509	0	509	492	140	1015	72	12	97	0	3894	87	1013	288.19
53	490	509	0	510	492	140	1024	72	11	98	0	3906	82	1013	289.14
54	491	510	0	510	493	138	1047	72	19	85	0	3925	82	1013	291.37
52	491	511	0	510	492	135	1034	72	7	45	0	3857	82	1013	292.57
53	493	511	0	512	495	135	1065	72	5	4	1	3854	72	1012	293.66
54	493	511	0	512	495	135	1096	72	10	8	0	3896	68	1011	294.02
55	493	511	0	512	495	135	1041	72	7	1	24	3855	60	1011	293.08
55	493	511	0	511	495	135	1003	72	8	0	16	3808	63	1012	291.3
55	492	511	0	511	493	138	903	72	11	0	0	3693	72	1012	291.49
55	492	511	0	510	495	140	825	72	10	0	0	3617	63	1011	292.67
56	492	510	0	512	495	140	789	72	6	0	0	3575	55	1012	291.15
56	493	510	0	510	494	141	777	72	4	0	0	3560	72	1012	291.4
56	494	511	0	512	495	141	792	72	11	0	0	3593	76	1012	289.84
57	493	511	0	512	496	141	806	72	17	0	0	3615	77	1012	288.98
56	492	510	0	512	497	141	788	72	5	0	0	3583	82	1013	287.9
56	493	511	0	512	493	140	798	72	27	0	0	3611	93	1012	286.67
56	493	511	0	513	493	140	898	72	19	2	18	3724	82	1013	287.11
56	494	510	0	513	493	140	914	72	11	15	2	3730	87	1013	286.9
56	493	511	0	512	492	144	1014	72	7	28	0	3839	100	1012	285.91
55	493	510	0	513	493	144	1057	72	5	42	0	3895	100	1012	285.15
54	494	509	0	513	494	128	1104	72	16	67	0	3961	100	1013	284.65
54	495	508	0	513	494	108	1076	72	26	52	0	3907	93	1013	284.15
54	491	507	0	513	493	185	1078	72	31	92	0	4026	100	1013	285.17
54	492	507	0	512	491	186	1113	72	5	5	1	3948	93	1013	286.17
53	491	506	0	511	485	173	1083	72	4	8	0	3895	77	1013	287.35
53	490	507	0	511	482	168	1138	72	4	0	0	3933	82	1012	288.99
53	492	506	0	509	482	172	1230	72	12	40	0	4076	77	1012	290.37
52	492	508	0	510	482	132	1159	72	29	59	0	4002	77	1012	291.97
50	493	508	0	511	482	106	1064	72	16	24	0	3833	63	1011	292.4
51	494	510	0	511	482	150	1055	72	14	4	0	3851	67	1010	293.67
53	498	510	0	511	476	151	1064	72	5	0	0	3848	55	1010	293.24
54	498	510	0	511	476	152	1197	72	5	0	0	3984	63	1010	293.44
54	498	510	0	512	477	100	980	72	12	0	20	3744	56	1009	293.96
54	498	511	0	511	478	112	842	72	4	0	0	3592	49	1009	294.32
55	500	511	0	513	479	148	809	72	5	0	0	3602	46	1009	294.97
55	499	511	0	514	480	148	865	72	17	0	0	3670	55	1011	293.18
55	499	511	0	513	475	148	817	72	17	0	0	3617	49	1011	292.14
56	500	511	0	514	474	149	830	72	18	0	0	3633	52	1011	290.53
56	500	511	0	512	475	149	823	72	17	0	0	3625	55	1012	289.12
56	500	510	0	514	475	148	919	72	20	0	21	3744	63	1013	287.62
57	500	511	0	514	475	103	1002	72	19	0	30	3794	67	1013	286.88
56	500	511	0	514	476	100	904	72	19	0	4	3667	58	1013	286.88
56	500	512	0	513	470	108	1004	72	4	0	0	3748	58	1013	286.63
56	500	511	0	514	468	129	1007	72	4	0	0	3771	62	1013	286.14
55	500	511	0	513	469	124	1022	72	4	0	0	3779	66	1014	284.9
55	499	512	0	513	469	123	1083	72	4	1	0	3839	71	1014	283.9
54	499	511	0	513	469	140	1063	72	4	26	0	3861	71	1014	283.41
54	500	511	0	512	467	143	881	72	17	81	0	3748	66	1015	284.16
54	500	511	0	513	463	143	897	72	4	24	0	3691	58	1015	285.16
53	500	510	0	513	463	136	878	72	4	0	0	3639	54	1015	286.15
53	499	511	0	513	463	136	911	72	17	2	0	3685	50	1015	287.15
53	499	511	0	513	463	137	971	72	17	1	0	3747	47	1016	288.15
54	500	512	0	513	463	146	895	72	17	11	0	3693	44	1016	289.15
56	500	511	0	514	463	135	881	72	8	7	0	3657	42	1015	289.76
57	499	511	0	514	457	135	891	72	4	1	0	3650	42	1015	289.96
56	501	512	0	514	458	135	917	72	4	0	0	3681	45	1015	290.16
56	501	512	0	515	459	134	991	72	4	0	3	3759	39	1015	290.55
57	501	512	0	515	459	133	932	72	6	0	12	3711	36	1015	290.55
57	502	512	0	515	459	135	834	72	12	0	1	3610	41	1015	290.21
57	502	511	0	515	459	136	834	72	19	0	1	3617	42	1015	288.25
57	501	511	0	515	460	136	829	72	24	0	0	3617	66	1015	286.95
57	501	512	0	515	460	135	897	72	5	0	0	3666	62	1015	285.77
57	500	512	0	515	460	135	900	72	12	0	0	3675	71	1015	284.36
57	500	512	0	515	460	135	983	72	20	0	44	3808	81	1015	283.87
57	502	511	0	515	459	135	1084	72	12	1	71	3930	87	1016	284.13
57	500	512	0	514	459	134	1060	64	4	14	32	3862	87	1015	283.89
56	501	512	0	515	458	121	887	64	2	38	16	3681	87	1015	282.59
55	501	511	0	514	458	127	876	64	4	1	1	3622	87	1015	282.85
54	501	511	0	513	458	141	983	64	15	83	7	3840	81	1014	281.83
54	500	511	0	514	458	142	1000	64	22	98	25	3899	87	1014	281.85
54	500	511	0	513	456	142	1022	64	27	67	4	3871	62	1015	281.81
53	501	511	0	513	457	127	987	64	22	25	0	3771	62	1016	283.75
53	500	511	0	513	458	99	977	64	19	4	0	3709	58	1016	285.54
53	501	511	0	513	457	120	998	64	10	0	0	3737	54	1017	287.35
53	499	511	0	513	457	143	971	64	8	0	0	3728	41	1017	288.54
52	499	512	0	514	458	146	979	66	7	0	0	3744	42	1017	289.74
52	500	511	0	514	457	131	968	71	4	0	0	3717	39	1017	290.55
53	501	512	0	514	459	135	992	71	8	1	7	3765	37	1017	291.55
53	501	512	0	513	459	133	1048	71	7	1	4	3814	37	1017	291.76
54	502	512	0	514	458	134	1003	72	10	0	2	3773	42	1016	291.79
55	503	512	0	514	459	133	1059	71	10	0	2	3830	48	1016	292.57
3	503	512	0	514	460	190	1068	71	8	0	2	3843	45	1015	292.76
0	501	511	0	515	460	186	958	71	3	0	21	3738	48	1015	292.57
0	502	510	0	516	460	187	925	71	0	0	19	3702	55	1015	291.17
0	502	512	0	515	460	186	1052	71	0	0	18	3828	63	1015	289.56
0	502	511	0	515	459	186	1019	71	0	0	8	3782	63	1015	288.35
0	501	511	0	513	459	186	900	71	1	0	0	3652	42	1016	287.86
0	502	510	0	515	459	185	895	71	4	0	0	3652	44	1016	286.61
0	502	511	0	515	458	185	1010	71	6	0	0	3767	47	1016	285.6
0	501	511	0	515	460	191	912	66	1	5	0	3673	47	1016	285.61
0	502	510	0	515	459	191	952	66	0	16	0	3722	47	1016	285.6
0	502	512	0	515	459	190	971	66	0	49	0	3775	47	1016	285.6
0	502	512	0	513	458	189	973	66	1	3	0	3727	76	1017	285.68
0	502	512	0	514	459	189	952	66	3	0	0	3708	58	1016	284.38
0	501	512	0	513	458	183	883	66	2	0	0	3629	54	1018	283.86
0	501	511	0	513	457	150	874	66	2	0	0	3584	58	1018	285.73
0	500	510	0	513	455	139	885	66	1	0	0	3578	66	1018	286.76
0	499	509	0	513	456	94	963	66	1	0	0	3610	81	1019	287.77
0	500	510	0	513	456	109	1033	66	1	54	8	3759	76	1019	288.98
0	500	511	0	514	457	145	1070	66	0	48	14	3835	76	1019	289.98
0	499	511	0	513	457	146	1007	71	0	30	20	3764	42	1018	290.78
0	499	511	0	514	457	146	973	71	0	8	18	3707	67	1018	291.59
0	500	512	0	512	457	137	960	71	0	1	18	3678	59	1018	292.38
0	501	512	0	513	458	136	1016	71	3	0	13	3733	63	1017	292.98
0	501	511	0	514	457	137	940	71	6	0	5	3652	55	1017	293.58
0	502	512	0	512	459	138	820	71	4	0	0	3528	55	1017	294.17
0	502	511	0	514	459	137	795	71	5	0	0	3504	48	1016	294.37
0	500	512	0	514	459	137	788	71	8	0	0	3499	55	1016	292.56
0	500	510	0	514	459	137	779	71	17	0	0	3497	55	1016	291.75
0	501	512	0	515	458	137	787	71	23	0	0	3515	55	1016	289.73
0	501	512	0	514	460	137	824	71	16	0	0	3545	72	1016	288.37
0	502	512	0	515	460	137	921	71	12	0	0	3640	72	1016	287.84
0	502	512	0	515	460	137	977	71	19	0	21	3725	67	1016	287.33
0	502	512	0	515	461	137	1047	68	19	0	4	3776	62	1015	287.08
0	503	512	0	514	461	138	1234	66	13	5	15	3972	62	1014	286.82
0	502	511	0	515	461	139	1169	66	11	19	47	3952	67	1014	286.34
0	501	512	0	514	460	132	1127	66	9	30	44	3907	76	1014	286.92
0	499	511	0	515	459	84	1116	66	4	89	2	3857	76	1013	286.36
0	498	510	0	514	459	84	1056	66	5	65	0	3769	87	1013	285.91
0	497	511	0	514	458	84	1123	66	3	86	0	3854	93	1013	286
0	497	510	3	514	458	84	1097	66	6	96	32	3874	93	1011	285.58
0	496	510	2	514	456	84	1121	71	14	94	28	3899	93	1011	285.59
0	495	511	8	514	457	84	1159	70	15	80	51	3954	87	1009	285.74
0	497	510	11	514	457	116	1146	70	12	25	70	3937	100	1010	286.78
0	497	511	25	514	457	137	939	72	6	11	82	3762	87	1009	287.58
0	498	509	27	514	457	137	1029	72	3	6	25	3788	87	1008	288.63
0	496	511	32	511	456	137	974	72	1	1	2	3703	87	1008	289.17
0	497	510	52	513	454	137	925	72	2	0	3	3675	87	1007	289.99
0	497	511	52	513	456	159	941	72	0	0	3	3714	87	1008	290.24
0	498	510	74	513	455	141	961	72	0	0	0	3733	82	1007	290.04
0	497	511	88	512	454	114	985	72	1	0	0	3743	87	1007	288.82
0	498	511	97	512	455	88	882	71	1	0	0	3625	82	1007	288.2
0	498	511	97	513	454	88	864	70	2	0	0	3607	87	1007	287.17
0	498	511	97	514	456	88	849	70	1	0	0	3594	93	1007	286.38
0	498	510	98	513	455	88	820	70	0	0	1	3563	93	1007	285.64
0	498	511	93	513	455	88	929	70	1	0	0	3667	100	1007	285.66
10	498	510	97	513	456	128	1014	70	1	0	1	3808	93	1007	285.68
55	498	510	97	513	456	140	982	70	2	4	2	3839	100	1007	285.67
56	498	510	94	513	456	145	1105	70	2	11	3	3973	100	1007	285.92
55	498	511	97	513	456	142	1068	70	3	19	4	3945	93	1007	285.9
55	498	511	102	512	456	142	1166	70	3	44	4	4072	93	1007	286.15
55	498	511	150	508	456	142	1023	70	6	47	4	3979	93	1006	286.15
54	498	511	163	507	455	155	1024	70	9	53	1	4010	87	1007	286.37
54	498	511	171	507	455	142	954	70	12	57	10	3951	87	1007	286.34
54	497	511	214	507	456	142	932	70	15	38	2	3948	93	1007	286.76
54	498	509	215	507	455	142	946	70	12	12	1	3931	87	1007	287.15
53	498	511	244	508	455	142	949	70	15	9	12	3976	93	1007	287.15
53	498	511	259	512	454	142	974	70	17	7	11	4017	87	1007	287.55
53	498	511	262	512	455	139	935	70	25	9	12	3990	87	1007	288.15
53	498	511	262	513	455	138	983	70	23	4	14	4034	93	1008	287.97
54	498	511	262	513	454	138	992	70	15	0	15	4032	72	1007	288.13
54	497	511	260	512	455	139	963	69	16	0	18	4003	72	1007	288.9
54	497	510	263	512	455	140	1042	69	10	0	17	4077	77	1007	288.93
54	498	511	263	513	455	138	897	69	7	0	5	3919	72	1007	289.35
54	498	510	261	513	455	138	861	69	5	0	21	3895	67	1007	289.55
55	497	510	263	513	454	138	822	69	8	0	18	3855	67	1007	289.13
55	497	510	261	513	454	138	886	69	7	0	1	3900	82	1008	288.95
55	498	510	263	513	455	138	838	69	5	0	0	3853	77	1008	288.35
55	497	509	262	511	455	138	866	69	6	0	0	3877	93	1008	287.91
55	497	510	259	514	454	138	926	69	6	0	28	3963	82	1008	287.39
55	497	511	260	514	465	138	906	69	6	0	24	3954	93	1007	287.15
55	497	510	262	514	466	137	948	69	7	10	30	4014	93	1007	287.15
55	497	510	259	514	467	137	920	69	12	20	7	3975	93	1007	287.18
55	497	511	287	514	467	137	911	71	16	0	1	3975	82	1007	287.15
55	498	510	300	514	467	138	918	72	19	33	17	4049	93	1006	287.16
55	498	510	300	513	467	137	1061	72	23	58	12	4215	93	1007	286.64
55	497	510	303	514	468	137	1079	72	23	51	17	4235	93	1007	286.89
55	498	511	309	514	468	137	1071	72	26	56	39	4266	87	1007	287.13
56	496	510	314	514	467	137	1068	72	30	41	34	4248	87	1008	287.55
56	497	510	320	514	467	137	1006	72	30	16	3	4137	87	1009	287.94
56	495	509	326	526	465	137	1002	72	28	19	0	4145	72	1008	288.72
56	496	510	337	518	461	137	1001	72	23	19	0	4140	77	1009	289.32
57	495	510	352	514	461	137	999	72	14	15	0	4135	82	1009	288.74
57	496	510	353	514	461	137	1000	72	17	10	0	4136	93	1011	287.59
57	496	510	353	514	460	137	960	72	14	1	10	4092	82	1011	287.15
56	495	509	379	514	460	137	946	72	22	0	79	4177	87	1012	287.15
56	496	510	384	513	460	137	948	72	16	0	44	4139	93	1013	286.76
56	496	510	383	513	460	137	929	70	19	0	69	4145	93	1013	287.16
56	496	510	383	514	460	138	853	69	17	0	47	4049	82	1014	286.74
56	496	510	381	514	459	138	872	69	16	0	23	4044	82	1015	286.14
57	495	511	380	514	459	138	867	69	22	0	1	4023	76	1015	286.13
57	496	510	396	514	460	138	894	69	23	0	2	4068	82	1015	285.54
57	497	510	419	512	460	138	863	69	21	0	6	4061	71	1016	286.14
57	497	510	418	514	460	141	863	69	21	0	30	4090	67	1016	285.88
57	497	510	420	514	460	142	966	69	10	0	15	4170	71	1016	284.88
56	497	510	419	514	461	141	1015	69	8	12	40	4252	71	1017	284.12
56	497	510	420	515	460	141	918	69	4	0	0	4099	71	1017	283.07
56	497	510	431	514	462	141	919	69	3	0	0	4110	71	1017	282.35
56	497	510	431	514	478	141	1004	69	3	79	36	4328	71	1017	282.37
56	496	510	431	514	477	141	1077	70	3	98	39	4420	76	1017	281.86
56	495	510	432	514	477	143	1004	71	1	98	30	4339	76	1018	281.6
56	494	509	438	514	477	143	1088	71	0	97	20	4416	71	1019	283.55
55	494	509	436	513	475	142	1008	71	2	97	20	4330	71	1019	285.76
55	494	510	437	512	473	143	980	72	1	97	20	4300	71	1020	287.16
55	494	510	438	512	472	142	1008	71	0	86	23	4316	71	1020	288.15
54	494	508	438	512	472	143	1069	71	0	61	12	4340	71	1020	289.15
53	494	509	445	511	473	143	1061	71	0	32	26	4325	67	1020	289.96
53	493	509	456	513	473	142	1073	71	1	7	18	4316	76	1020	289.95
54	494	510	457	513	474	142	1035	71	3	1	6	4267	76	1019	290.55
55	493	510	457	511	474	142	925	72	3	0	3	4152	82	1019	291.37
56	493	509	457	513	473	161	1026	72	4	0	1	4271	77	1018	291.55
56	494	509	466	513	476	142	949	72	1	0	1	4188	67	1018	292.37
56	494	510	501	514	474	143	844	72	0	0	5	4120	63	1018	292.77
57	496	510	500	514	476	143	819	72	0	0	0	4096	59	1018	292.77
57	497	510	502	515	476	143	818	72	0	0	2	4101	67	1018	291.35
57	497	510	500	515	477	143	838	72	0	0	6	4122	72	1018	289.53
57	497	510	502	515	477	141	974	72	0	0	6	4260	67	1018	288.88
57	498	510	502	515	476	141	1091	72	0	0	2	4373	55	1018	287.83
56	497	511	502	514	476	142	1084	71	0	2	0	4363	62	1018	287.08
55	497	510	502	514	477	145	945	72	0	14	0	4240	71	1018	286.1
52	497	510	499	514	477	145	919	72	0	41	0	4235	71	1018	285.34
53	497	510	500	513	477	145	949	72	0	58	0	4283	76	1018	284.6
53	496	511	502	515	477	145	959	72	0	80	0	4319	81	1017	284.1
53	495	510	502	516	476	145	970	72	1	59	0	4308	87	1017	283.6
52	494	509	502	511	476	145	967	72	3	13	0	4251	87	1018	283.85
52	495	509	499	502	475	191	1115	71	3	81	0	4533	87	1018	285.93
51	493	508	499	509	471	193	1098	71	3	98	0	4552	72	1018	289.14
51	491	508	502	504	463	255	1136	71	3	96	0	4637	72	1018	291.17
51	490	507	504	505	462	261	1131	72	3	75	0	4644	63	1018	293.17
50	489	507	503	505	461	146	1185	71	2	59	1	4657	59	1017	293.98
50	489	507	496	508	464	144	1093	71	1	29	6	4770	63	1017	294.17
51	491	507	499	513	464	144	1069	71	1	7	10	4734	63	1016	294.77
52	492	508	500	513	466	145	964	72	3	1	10	4634	52	1015	295.36
52	493	509	499	514	463	142	952	71	3	0	13	4620	35	1014	296.15
53	494	510	499	514	461	141	933	71	0	0	9	4592	35	1014	296.15
53	494	508	501	514	463	143	834	71	2	0	3	4472	35	1012	296.15
54	495	510	501	512	463	143	797	71	5	0	0	4106	40	1012	296.15
54	496	510	501	515	462	143	795	71	4	0	0	4060	43	1011	295.13
55	496	511	501	514	464	143	856	71	4	0	0	4124	46	1011	294.34
55	495	509	505	514	464	143	802	71	4	0	0	4071	52	1011	292.55
55	495	511	507	515	464	143	849	71	13	0	18	4150	82	1011	290.39
55	496	510	507	515	464	142	817	71	7	0	26	4118	72	1010	289.34
54	497	511	509	515	465	139	938	71	16	2	16	4243	67	1009	289.1
53	497	511	509	515	465	142	970	71	13	9	22	4287	72	1009	287.85
53	495	510	507	514	464	143	1147	71	3	0	0	4416	82	1009	287.1
53	495	509	508	514	456	142	1113	71	0	1	0	4370	87	1008	286.6
53	493	510	507	512	453	169	1119	71	1	19	0	4413	77	1008	286.34
53	491	508	505	511	451	141	1112	71	1	97	12	4456	82	1008	286.83
52	491	508	504	511	449	114	1106	71	6	91	8	4416	82	1008	286.83
51	489	507	506	512	451	133	1023	72	5	67	47	4368	82	1008	288.54
50	488	506	505	512	451	139	983	72	2	38	8	4259	77	1008	290.14
50	490	507	505	513	449	139	964	71	4	49	0	4245	77	1009	291.76
51	492	510	507	513	446	139	999	72	3	72	0	4310	77	1008	293.37
51	494	509	507	514	449	138	1042	72	2	41	0	4326	72	1008	294.18
50	494	510	507	515	450	138	1001	71	2	26	0	4272	72	1008	294.97
52	494	510	508	516	451	138	1024	72	2	7	0	4283	63	1008	296.38
52	495	510	508	516	450	138	1058	72	1	1	48	4357	60	1008	296.23
51	495	510	509	516	451	138	982	71	1	0	57	4289	60	1008	297.03
51	495	509	501	516	452	138	1002	72	0	0	30	4273	56	1007	296.01
3	494	509	496	514	453	140	845	72	0	0	4	4040	56	1008	296.16
0	493	509	495	516	453	140	813	72	0	0	0	3999	68	1008	294.98
0	493	508	495	516	452	140	857	72	0	0	0	4043	64	1008	294.54
0	493	507	497	517	452	140	893	72	1	0	0	4082	64	1008	294.15
0	493	507	495	516	453	140	903	72	1	0	9	4099	64	1008	293.74
0	492	507	496	515	452	140	928	72	1	0	1	4114	68	1009	292.36
0	491	507	495	515	452	140	880	72	0	0	21	4083	72	1010	292.12
0	490	506	506	515	450	139	884	72	0	2	7	4080	77	1010	291.14
0	490	507	508	514	449	140	970	72	0	14	25	4197	82	1010	290.91
0	489	506	507	513	448	139	1106	72	0	38	3	4328	87	1010	289.38
0	487	504	507	512	448	138	1162	72	0	64	3	4402	87	1010	289.12
0	485	504	507	513	447	138	978	72	1	83	0	4235	87	1010	288.36
0	485	504	507	513	446	139	905	72	6	83	0	4166	82	1011	287.62
0	486	505	507	513	448	139	900	72	8	38	0	4123	87	1011	287.38
0	487	505	507	514	448	139	918	72	10	1	0	4107	82	1011	289.15
0	488	504	509	515	450	139	922	72	16	69	0	4193	77	1012	291.57
0	487	506	509	515	451	139	956	72	19	92	0	4255	82	1012	293.38
0	489	506	508	515	451	139	932	72	26	73	40	4260	82	1012	294.99
0	488	507	507	513	449	139	957	72	34	40	34	4248	72	1012	296.18
0	488	505	508	514	447	138	1007	72	32	28	82	4328	72	1013	296.58
0	487	506	505	514	448	136	987	72	34	8	65	4269	64	1012	297.57
0	486	505	504	512	446	138	930	72	36	2	111	4248	64	1012	298.37
0	485	503	499	501	445	140	899	72	37	0	127	4213	60	1011	299.17
0	486	504	499	500	444	139	900	72	35	0	29	4113	64	1011	299.37
0	487	507	497	499	441	141	802	72	22	0	0	3969	73	1010	298.39
0	488	507	498	511	442	141	788	72	4	0	0	3955	77	1010	298.16
0	489	507	499	513	444	91	799	72	4	0	0	3923	72	1010	298.17
0	491	508	500	513	445	136	923	72	4	0	0	4098	68	1010	298.98
0	493	510	499	514	446	138	810	72	4	0	0	3992	68	1010	297.77
0	495	510	501	514	447	139	819	72	4	0	0	4007	77	1010	296.42
0	495	509	502	513	447	138	806	71	4	0	0	3992	72	1011	296.42
0	494	510	505	514	447	138	798	72	3	0	0	3988	82	1011	295.69
0	492	509	507	515	447	89	1014	72	4	11	0	4166	82	1011	295.18
0	492	509	507	514	447	86	931	72	26	40	0	4130	88	1012	294.66
0	493	509	506	512	447	84	1108	72	4	67	0	4309	82	1012	294.17
0	494	510	506	514	445	84	1051	72	4	90	0	4277	82	1012	293.66
0	494	509	505	514	447	243	1059	72	16	89	0	4455	87	1012	292.91
0	495	509	506	515	448	248	1163	72	24	98	8	4594	82	1013	293.41
0	495	509	508	514	448	247	1135	72	13	98	90	4637	82	1013	293.37
0	494	509	506	515	447	246	1231	72	12	98	131	4768	77	1013	294.37
0	493	509	505	514	447	87	1199	72	20	96	129	4578	77	1013	296.17
0	494	509	501	514	445	139	1221	72	23	81	132	4636	72	1013	297.78
0	493	509	503	515	448	135	1213	72	22	58	128	4604	72	1013	298.77
0	496	510	506	515	449	139	1078	72	17	30	125	4444	51	1014	299.16
0	495	510	508	515	448	139	1086	72	16	7	117	4421	68	1014	300.16
0	496	510	508	515	448	143	1015	72	15	1	102	4332	68	1014	300.98
0	496	509	505	515	450	143	1000	72	11	0	83	4292	73	1013	300.98
0	496	510	508	516	451	142	907	72	27	0	90	4228	68	1013	301.17
0	496	510	509	515	451	139	822	72	33	0	72	4129	73	1013	300.98
0	497	511	508	517	453	139	817	72	29	0	36	4090	68	1013	300.77
0	497	511	510	518	453	139	801	72	14	0	0	4026	48	1013	300.36
0	497	510	511	518	455	139	829	72	7	0	0	4049	72	1013	299.59
0	499	511	510	518	455	142	796	72	4	0	0	4042	77	1013	298.6
0	499	511	511	519	456	141	801	72	4	0	0	4084	77	1013	296.93
0	500	510	511	518	456	140	850	72	8	0	0	4158	72	1013	296.42
0	501	512	511	518	456	138	952	72	26	0	17	4388	77	1013	295.66
49	500	511	511	518	456	152	935	72	23	14	51	4624	72	1014	294.89
52	500	511	511	518	457	141	977	72	20	39	88	5227	72	1014	294.13
52	501	512	511	518	456	141	1017	72	25	65	21	5291	82	1015	292.13
51	500	512	511	518	456	142	1089	72	28	87	66	5452	82	1014	292.38
51	500	511	509	518	456	143	953	72	30	97	4	5346	82	1014	291.87
51	500	511	511	517	456	141	1082	72	27	98	96	5729	87	1015	291.61
50	499	511	510	518	456	141	954	72	19	98	118	5785	82	1015	293.78
50	499	510	510	517	459	141	941	72	1	98	119	5863	82	1015	295.18
49	500	511	502	518	476	141	994	72	30	95	127	5957	82	1015	297.4
49	500	510	504	518	477	152	1098	72	31	79	128	6052	77	1015	298.58
49	500	511	506	518	477	317	1164	72	25	56	128	6296	73	1014	299.57
50	501	510	508	518	476	206	1122	72	15	29	103	5977	69	1013	300.77
50	501	512	508	518	477	310	1193	72	7	8	85	6135	68	1013	301
50	500	512	508	518	477	221	1171	72	8	2	81	6019	43	1013	301.33
51	501	512	507	516	476	316	1146	72	4	0	74	6243	60	1013	302.19
50	500	512	506	517	476	278	1082	72	9	0	87	5981	68	1012	301.59
50	501	512	504	518	477	142	1032	72	19	0	104	5361	68	1012	301.65
51	501	511	508	517	476	140	858	72	15	0	105	4353	77	1012	301.39
51	501	510	508	518	477	140	873	72	5	0	101	4266	68	1012	301.19
50	500	512	508	519	478	243	1033	72	3	0	58	4488	72	1012	300.4
49	502	512	508	519	494	243	1047	72	6	0	58	4522	68	1012	299.57
49	502	512	507	518	499	144	801	72	20	0	7	4152	68	1012	298.92
49	501	511	508	518	498	142	911	72	7	0	1	4293	72	1012	297.65
50	500	512	509	519	499	142	909	72	2	0	28	4387	72	1013	297.14
51	501	512	509	519	500	254	1126	72	1	9	22	4951	82	1013	295.91
51	501	511	509	519	501	207	1079	72	0	21	1	5128	72	1013	296.43
51	501	512	507	519	501	145	969	72	3	51	0	5174	77	1013	294.94
