sum,Humidity,Pressure,Temperature
3231,45,1017,288.95
3176,38,1018,287.75
3175,41,1018,286.37
3268,43,1019,284.65
3378,47,1019,284.39
3533,41,1019,284.1
3608,46,1019,281.86
3327,66,1020,283.6
3304,66,1020,283.87
3384,66,1020,282.85
3399,62,1021,283.38
3341,61,1022,282.63
3343,66,1022,281.91
3381,57,1023,281.08
3379,58,1024,284.53
3419,58,1024,287.35
3401,58,1024,289.56
3377,72,1024,290.76
3308,63,1024,291.57
3328,63,1023,291.75
3329,67,1022,292.36
3324,55,1022,292.95
3145,59,1021,292.53
3141,63,1021,290.93
3189,67,1021,288.51
3273,82,1021,287.9
3204,82,1021,286.93
3161,82,1021,285.59
3261,71,1021,285.08
3269,71,1022,284.07
3418,62,1022,283.58
3252,66,1022,282.33
3324,66,1022,282.58
3381,76,1022,282.07
3353,76,1023,281.58
3415,81,1023,281.58
3354,87,1024,282.13
3373,93,1024,282.53
3381,87,1024,285.36
3414,77,1025,287.77
3249,82,1025,289.78
3309,82,1024,291.38
3226,82,1024,291.84
3274,77,1024,292.79
3267,77,1023,292.98
3190,82,1023,293.22
3145,82,1023,292.38
3235,87,1023,291.19
3257,87,1023,288.33
3120,87,1023,287.72
3192,87,1023,286.91
3118,87,1023,286.35
3160,82,1023,285.33
3192,82,1023,285.33
3227,87,1023,284.84
3231,87,1023,284.6
3275,87,1023,284.65
3307,87,1023,284.15
3325,87,1024,283.1
3355,87,1024,283.1
3328,87,1024,284.17
3407,87,1024,283.98
3359,87,1024,286.38
3584,82,1024,289.18
3306,77,1024,292.17
3268,72,1024,293.37
3272,77,1023,294.19
3276,72,1022,294.98
3355,82,1021,294.8
3391,77,1021,294.84
3146,77,1021,292.61
3209,82,1020,290.8
3128,82,1020,289.76
3110,82,1020,289.35
3098,82,1020,288.75
3121,82,1020,288.14
3143,82,1020,288.42
3379,82,1019,287.9
3327,82,1019,288.64
3288,87,1018,287.61
3304,87,1018,288.13
3394,93,1018,287.87
3505,87,1018,286.88
3371,87,1017,286.63
3362,87,1017,287.76
3578,87,1017,287.76
3292,87,1017,288.38
3257,87,1016,289.38
3243,77,1015,291.39
3309,77,1015,292.17
3295,68,1013,291.35
3332,87,1013,290.99
3329,77,1011,291.6
3291,82,1009,291.37
3176,87,1009,290.58
3140,77,1009,290.36
3131,88,1007,289.55
3120,87,1004,289.37
3148,87,1004,289.8
3189,87,1003,289.4
3079,87,1003,290.17
3212,87,1001,288.9
3254,93,999,288.15
3216,93,1000,287.4
3227,87,999,287.65
3251,82,999,287.88
3455,82,998,288.4
3461,93,999,287.66
3436,87,1000,286.97
3419,82,1001,285.95
3414,76,1002,285.55
3286,71,1002,286.15
3204,67,1002,287.15
3220,77,1002,288.15
3237,63,1002,289.15
3211,62,1003,287.98
3201,58,1002,287.56
3182,62,1002,287.76
3151,62,1002,287.59
3087,66,1003,286.39
3082,62,1003,285.74
3124,71,1004,285.58
3092,71,1004,284.97
3089,76,1004,284.45
3096,81,1003,283.92
3210,76,1003,283.9
3290,76,1003,283.66
3354,76,1002,282.9
3311,87,1003,281.66
3329,81,1003,281.41
3315,87,1003,281.17
3350,81,1003,280.9
3339,81,1003,280.76
3443,81,1003,280.96
3616,81,1004,280.76
4224,70,1004,281.76
4589,76,1004,282.35
4608,66,1005,283.16
4531,66,1005,283.97
4457,66,1005,284.15
4493,62,1005,284.56
3680,71,1005,284.17
3331,66,1006,283.36
3182,53,1007,283.15
3438,57,1008,282.35
3263,57,1008,281.94
3153,61,1008,280.95
3185,61,1009,280.12
3302,70,1009,279.63
3470,70,1009,278.12
3457,75,1010,277.61
3463,75,1010,276.86
3354,81,1011,276.61
3290,100,1011,275.87
3308,80,1011,275.6
3260,80,1011,275.6
3399,80,1011,275.54
3486,86,1012,275.13
3732,80,1013,277.95
3753,70,1013,280.36
3581,70,1012,281.96
3781,53,1012,283.15
3900,66,1012,283.57
3748,70,1011,283.37
3278,53,1011,284.16
3188,78,1011,284.15
3149,50,1011,283.96
3193,50,1012,283.15
3167,50,1012,281.92
3093,57,1012,281.13
3035,66,1013,280.12
3062,70,1013,279.9
3147,75,1013,279.14
3163,81,1013,278.12
3284,81,1013,277.61
3279,81,1013,276.37
3286,86,1013,275.86
3315,86,1013,276.11
3295,87,1013,276.35
3327,87,1013,276.85
3325,87,1013,277.53
3442,87,1012,278.95
3469,81,1012,280.35
3566,76,1012,281.93
3406,76,1011,283.35
3596,71,1011,284.75
3323,66,1010,285.77
3261,66,1010,286.99
3363,67,1009,287.59
3292,67,1009,288.18
3253,71,1009,287.78
3364,82,1009,286.77
3175,82,1009,285.75
3120,76,1009,285.94
3130,82,1009,285.94
3159,76,1009,286.12
3176,87,1008,285.64
3226,87,1008,285.39
3366,93,1008,285.67
3407,87,1008,285.67
3440,87,1008,285.19
3534,87,1007,284.18
4110,87,1007,284.14
4043,93,1007,283.92
4139,100,1007,283.35
4079,93,1007,283.53
4118,93,1007,283.35
4130,93,1007,282.73
3462,87,1007,282.14
3227,81,1008,281.94
3237,87,1008,281.15
3247,87,1008,280.95
3354,93,1008,280.36
3395,81,1009,279.76
3234,93,1009,280.15
3179,75,1010,279.55
3223,70,1010,279.35
3212,70,1011,278.95
3156,70,1011,278.54
3143,100,1011,278.15
3253,100,1011,277.63
3470,100,1011,277.15
3424,75,1012,277.39
3405,75,1011,277.39
3348,75,1011,277.39
3509,75,1010,277.13
3474,70,1010,277.62
3715,65,1010,277.86
4163,65,1010,278.34
4182,70,1010,278.54
4150,65,1009,278.55
4211,87,1007,278.94
4228,70,1008,279.33
4277,70,1008,280.14
3589,65,1007,280.34
3327,65,1007,280.54
3272,65,1006,280.74
3273,57,1006,281.14
3163,57,1005,280.93
3172,100,1004,280.73
3107,57,1004,280.94
3067,65,1003,280.75
3114,70,1002,280.55
3085,75,999,279.91
3197,75,1000,279.64
3360,81,999,279.66
3498,81,997,279.66
3449,81,995,279.9
3479,75,994,279.9
3569,70,994,279.65
3450,86,994,279.43
3617,88,995,279.41
3599,70,995,278.97
3627,70,996,279.15
3716,65,996,279.36
3993,52,997,280.34
3955,61,997,281.15
4178,57,998,282.15
3830,70,997,281.57
3664,65,997,281.15
3682,79,998,280.97
3291,70,998,280.36
3177,75,999,279.74
3099,75,1000,279.76
3048,81,1000,278.9
3122,81,1001,278.97
3062,81,1002,279.15
3113,75,1002,279.39
3086,70,1003,279.66
3258,70,1004,278.9
3538,65,1005,278.9
3504,70,1005,278.66
3660,70,1007,278.15
3780,75,1007,277.66
3715,70,1008,278.14
3670,70,1008,277.88
3804,70,1009,278.15
4365,75,1011,278.13
4600,81,1011,279.15
4880,81,1013,279.58
4608,65,1013,279.56
4498,56,1014,280.77
4207,74,1014,280.58
3983,74,1015,280.65
3559,56,1016,280.57
3396,77,1017,279.96
3184,80,1018,279
3169,87,1018,278.15
3479,87,1019,277.74
3082,70,1020,277.54
3090,75,1020,277.55
3285,97,1020,276.87
3826,97,1021,276.87
4250,98,1021,277.37
4888,98,1021,277.13
4871,75,1021,277.43
5055,75,1021,277.13
5092,75,1021,277.13
5158,75,1021,277.13
5051,98,1022,277.39
4827,98,1021,277.14
5220,75,1022,277.34
5349,94,1023,277.34
5202,70,1023,278.55
5221,94,1023,279.36
4910,56,1022,280.16
4700,70,1021,280.36
4843,70,1020,280.57
4808,100,1020,280.16
4063,80,1020,279.56
3422,87,1020,279.16
3239,86,1020,278.77
3178,86,1020,278.37
3247,93,1019,278.59
3271,93,1020,278.37
3363,93,1019,278.66
3373,87,1019,278.88
3467,87,1019,278.86
3653,93,1017,279.11
3559,93,1016,279.16
3714,87,1016,279.64
3587,93,1015,279.86
3832,93,1014,280.13
4053,93,1014,280.86
4046,100,1014,282.85
4749,100,1014,283.03
4898,100,1015,283.63
4753,100,1015,284.76
4650,93,1015,286.02
4638,93,1015,286.37
4711,93,1014,286.58
4665,93,1014,287.17
3914,87,1015,287.19
3393,87,1015,287.4
3239,93,1015,287.38
3233,93,1014,287.59
3433,93,1015,287.6
3218,77,1014,287.76
3172,93,1014,287.2
3232,93,1014,286.44
3210,93,1013,286.59
3407,93,1013,286.64
3673,87,1014,284.9
3521,87,1013,284.38
3512,93,1015,283.42
3557,81,1015,283.11
3590,81,1016,282.9
3560,87,1016,282.14
3457,87,1017,282.36
3428,87,1018,282.15
3478,81,1019,282.36
3564,81,1020,283.16
3792,66,1020,284.15
3845,57,1021,284.15
4002,54,1021,283.74
3725,57,1022,284.15
3680,53,1023,283.16
3531,89,1024,282.97
3262,89,1024,282.36
3292,89,1025,280.95
3187,52,1026,279.74
3239,89,1027,278.94
3139,91,1027,278.54
3128,91,1028,277.62
3222,91,1028,276.35
3254,100,1028,275.58
3424,65,1028,275.35
3357,65,1027,275.1
3505,65,1028,275.1
3417,69,1027,274.35
3338,65,1028,274.34
3368,65,1028,274.34
3379,100,1027,274.74
3381,100,1027,276.13
3346,75,1027,276.94
3379,75,1027,277.96
3361,75,1027,278.37
3372,75,1027,278.98
3383,75,1026,279.78
3364,75,1025,279.78
3311,75,1024,279.76
3281,75,1023,279.78
3119,75,1022,279.37
3118,81,1023,278.55
3247,75,1022,278.76
3207,81,1021,278.76
3264,81,1019,278.76
3261,81,1018,278.13
3160,87,1017,278.89
3126,93,1016,279.65
3166,93,1016,279.89
3248,93,1016,280.39
3329,93,1015,280.12
3359,93,1014,280.61
3436,93,1015,281.14
3497,93,1013,281.59
3438,93,1012,282.12
3397,93,1012,283
3445,100,1012,283.39
3450,100,1011,283.77
3411,93,1010,284.17
3417,100,1009,284.41
3422,100,1009,285.16
3377,100,1008,286.22
3292,93,1008,286.8
3316,100,1007,287.16
3233,100,1006,287.18
3170,100,1006,287.38
3177,93,1006,287.59
3150,93,1006,287.77
3121,93,1006,287.57
3228,93,1006,287.02
3197,100,1006,286.91
3251,100,1006,286.46
3278,87,1007,285.4
3296,82,1007,285.39
3362,81,1008,284.39
3351,87,1009,283.4
3377,81,1011,282.13
3414,81,1012,280.9
3434,70,1013,280.65
3476,65,1014,280.36
3485,61,1015,280.36
3536,91,1017,280.15
3606,91,1017,280.15
3907,78,1018,281.15
3927,78,1018,280.95
3880,49,1019,280.96
3728,45,1020,281.16
3722,45,1020,280.36
3380,56,1021,279.36
3396,52,1022,278.96
3527,52,1023,278.55
3286,52,1024,278.55
3197,48,1024,278.36
3150,48,1024,277.94
3137,56,1024,277.64
3237,52,1024,277.39
3534,56,1025,277.39
3778,56,1024,277.13
3709,52,1025,277.13
3476,56,1025,276.88
3505,56,1025,276.39
3510,64,1025,276.13
3583,97,1025,275.63
3756,69,1026,275.75
3867,80,1026,276.34
3804,65,1026,278.15
3809,60,1026,278.54
3947,60,1025,279.15
3885,89,1025,279.15
3789,60,1024,279.56
3502,60,1024,279.56
3666,70,1024,279.15
3430,70,1023,278.75
3305,85,1024,278.54
3440,85,1025,277.53
3154,85,1025,277.31
3305,74,1024,276.35
3176,87,1025,276.09
3304,87,1025,277.37
3209,69,1025,276.4
3364,60,1025,275.63
3600,60,1025,274.12
3758,64,1025,273.86
3592,64,1025,273.63
3656,69,1025,274.11
3685,64,1025,273.86
3709,64,1025,273.61
3749,69,1026,272.93
3786,64,1026,274.13
3858,69,1026,277.34
3931,52,1026,279.15
4217,52,1025,280.15
4217,49,1025,280.55
4006,52,1024,280.75
3832,52,1023,281.15
3849,52,1023,281.15
3634,49,1023,280.75
3341,56,1022,278.73
3201,60,1023,277.52
3168,60,1023,276.7
3185,60,1022,275.5
3194,56,1022,275.52
3156,65,1022,274.82
3161,60,1022,274.1
3300,64,1021,273.34
3549,64,1021,273.34
3578,69,1021,272.84
3501,69,1020,273.09
3553,69,1019,273.84
3613,100,1019,273.84
3725,69,1019,273.84
3765,69,1018,274.54
3780,89,1018,275.14
3657,75,1018,276.75
3605,70,1017,278.35
3553,65,1016,279.93
3616,70,1014,280.56
3512,70,1013,280.76
3316,70,1011,281.35
3405,61,1011,281.36
3300,81,1010,280.16
3218,61,1010,280.35
3245,91,1011,278.03
3223,80,1013,275.82
3235,64,1014,274.77
3176,91,1014,273.57
3190,68,1016,271.67
3407,85,1018,270.16
3478,54,1020,269.39
3474,73,1020,268.39
3497,85,1022,267.4
3601,57,1023,266.91
3644,78,1025,266.41
3755,78,1026,265.44
3759,44,1027,265.14
3807,61,1031,263.78
4247,61,1031,263.72
4361,40,1033,264.11
4514,48,1034,264.97
5039,37,1034,265.57
4603,31,1034,266.55
4429,38,1034,267.56
4500,41,1034,268.33
4314,49,1034,268.55
3642,45,1035,268.94
3393,49,1035,268.55
3200,67,1035,267.97
3120,53,1036,267.57
3190,49,1036,267.37
3216,49,1036,266.94
3186,53,1036,266.13
3333,53,1036,265.86
3708,53,1036,265.35
3556,53,1036,266.12
3501,57,1037,266.12
3636,57,1037,265.88
3666,53,1037,266.39
3946,57,1037,265.88
3921,62,1037,265.37
4298,62,1037,265.13
4721,62,1037,266.34
4652,63,1037,268.97
4732,74,1036,270.36
5020,73,1035,271.57
5076,97,1035,272.17
4709,97,1034,272.76
4729,74,1033,272.78
4592,64,1031,272.76
4723,59,1031,273.15
3718,55,1030,272.54
3890,50,1030,272.33
3891,50,1030,272.73
3393,50,1029,273.13
3127,47,1029,273.31
3187,47,1028,273.62
3355,55,1027,273.62
3564,55,1027,273.62
4175,51,1027,273.88
4658,59,1027,273.63
4602,64,1027,273.63
4140,69,1027,273.63
4351,69,1027,273.88
4509,69,1027,274.12
4543,74,1027,274.33
3847,69,1028,274.74
3655,64,1028,275.34
4032,64,1028,276.36
4458,60,1028,276.76
4239,60,1028,277.76
4075,60,1027,278.15
4052,65,1027,278.16
4285,75,1027,278.18
4224,75,1027,278.17
3988,86,1027,277.76
3235,75,1027,277.54
3164,86,1027,277.92
3155,100,1027,277.73
3186,69,1027,277.32
3208,86,1027,276.41
3456,86,1027,276.41
3811,93,1027,275.91
4163,86,1027,275.4
4237,86,1027,275.65
4292,93,1027,275.39
4345,93,1027,275.4
4275,93,1027,275.39
4157,93,1027,275.38
4011,93,1027,275.13
4366,86,1028,275.94
4201,86,1028,276.35
4794,86,1028,276.55
5372,80,1028,277.34
5244,80,1027,277.76
5026,86,1028,277.73
4924,80,1028,278.15
4850,86,1028,278.15
4139,86,1028,278.15
3683,86,1028,278.15
3441,86,1028,277.74
3286,86,1028,277.53
3200,70,1028,277.54
3279,93,1028,277.36
3333,75,1028,277.13
3830,75,1028,277.13
4151,75,1028,277.13
4296,75,1028,276.63
4519,93,1028,276.65
4643,95,1028,276.63
4903,80,1028,276.39
4399,80,1028,276.39
4396,94,1028,276.39
4311,80,1028,276.14
4491,75,1028,276.73
4505,75,1028,277.14
4542,75,1028,277.75
4723,75,1028,278.36
4577,70,1027,279.15
4196,70,1027,279.56
4237,70,1027,279.54
4022,75,1027,279.15
3679,70,1027,279.15
3330,75,1026,278.15
3184,75,1026,277.12
3250,96,1026,275.91
3293,90,1025,275.51
3279,75,1025,275.3
3264,75,1025,275.09
3228,86,1025,274.58
3331,75,1025,274.59
3308,80,1024,274.13
3331,75,1024,274.87
3338,75,1024,274.85
3367,75,1023,276.1
3527,75,1023,275.85
3690,86,1022,275.11
3958,93,1021,276.34
3704,87,1021,276.91
3711,75,1021,278.54
3786,75,1020,279.15
3818,75,1018,279.36
3836,75,1017,279.36
3520,70,1016,279.16
3415,65,1014,279.36
3379,70,1013,279.16
3331,65,1012,279.36
3293,70,1011,279.34
3175,70,1008,280.16
3211,70,1008,280.54
3171,61,1007,280.15
3138,93,1005,279.99
3178,93,1004,279.92
3167,87,1003,280.12
3628,100,1002,280.41
3698,87,1002,281.15
3764,87,1002,280.39
3776,81,1003,280.4
3772,81,1004,279.91
3743,81,1003,279.14
3875,81,1005,278.64
4033,80,1004,278.56
4150,75,1005,278.74
4183,80,1006,278.98
4195,75,1006,279.36
4037,65,1006,280.15
4061,65,1008,279.58
4191,75,1009,278.75
3614,86,1010,278.37
3417,80,1011,278.16
3538,74,1013,277.79
3522,80,1014,276.98
3360,89,1016,275.83
3234,89,1017,275.41
3403,80,1019,275.17
3471,74,1019,274.56
3611,90,1020,273.65
3640,69,1021,273.11
3767,69,1021,272.87
4279,94,1021,272.39
4452,100,1022,272.14
4279,100,1023,271.85
4178,100,1023,271.89
4092,68,1024,271.39
4125,63,1024,270.88
4176,63,1025,270.94
4188,68,1025,270.96
4121,63,1025,271.57
4424,100,1025,272.16
5015,59,1025,273.36
4573,59,1024,273.97
4644,64,1023,274.75
3962,64,1022,275.15
3773,69,1021,274.77
3767,69,1021,274.36
3344,69,1019,274.16
3369,69,1018,273.94
3369,74,1017,274.14
3382,69,1016,274.52
3380,74,1015,274.94
3359,74,1014,275.66
3346,69,1013,275.39
3392,83,1011,276.14
3621,80,1009,276.41
3697,75,1008,276.88
3840,86,1007,277.39
3927,86,1005,277.4
3787,80,1003,277.64
3811,86,1002,277.4
3584,86,1001,277.77
3508,86,1000,278.59
3540,93,1000,278.61
3507,100,1000,279.17
3513,93,998,279.8
3494,100,997,279.98
3516,93,996,280.34
3557,93,994,280.36
3550,93,993,280.36
3611,100,992,280.16
3599,93,991,280.58
3515,100,990,280.56
3518,93,989,280.55
3450,93,988,280.55
3503,100,987,280.36
3508,93,986,279.4
3558,87,986,277.88
3616,93,988,276.69
3965,93,989,275.44
3945,100,991,274.38
3918,100,993,274.12
3951,100,995,274.38
4024,74,997,274.88
4076,80,999,274.11
3839,94,1000,274.56
3728,92,1000,274.98
3888,92,1001,275.58
3933,74,1002,276.58
3943,56,1003,276.73
4089,87,1003,276.57
4083,87,1003,276.38
3948,69,1004,275.95
3895,59,1005,275.55
3850,83,1006,274.78
3691,55,1007,273.96
3600,55,1008,273.16
3631,92,1009,272.57
3627,63,1009,272.17
3714,68,1011,271.98
3740,74,1011,271.15
3779,74,1010,271.41
3850,98,1011,271.65
4348,85,1011,271.68
4293,69,1012,271.6
4197,64,1013,271.85
4210,59,1013,271.6
4714,64,1013,271.85
4362,64,1013,272.62
4387,64,1014,272.32
4421,69,1014,272.73
4722,69,1015,273.34
4669,64,1015,274.54
4754,64,1015,275.55
4687,69,1014,275.97
4681,69,1013,276.98
4290,65,1013,277.96
3812,78,1012,278.16
3628,78,1012,278.75
3546,75,1012,277.75
3554,81,1012,277.74
3473,80,1012,278.57
3480,86,1012,277.97
3496,81,1011,278.37
3513,75,1010,277.9
3492,75,1009,278.14
3551,75,1009,278.39
3808,75,1009,278.64
3833,75,1009,278.64
3827,70,1008,278.14
3723,75,1008,278.39
3760,75,1007,278.14
3783,70,1006,278.66
3876,70,1005,279.16
3968,70,1005,279.97
4210,70,1005,280.57
4308,65,1005,281.97
4294,70,1005,282.37
4298,66,1005,283.17
4340,66,1005,283.56
4328,61,1005,283.96
3920,66,1006,283.56
3583,66,1007,282.96
3609,70,1008,282.17
3606,70,1008,281.76
3509,70,1009,281.39
3447,75,1010,280.39
3512,80,1011,278.59
3541,75,1012,277.38
3498,86,1012,276.64
3567,86,1013,276.4
3614,98,1014,276.14
3658,69,1014,275.66
3665,69,1015,275.39
3683,64,1015,275.14
3861,64,1016,274.66
4006,64,1017,274.14
4656,64,1019,273.77
4729,59,1020,273.55
4907,94,1021,273.16
5106,94,1021,272.75
5643,47,1021,273.16
5525,83,1021,273.15
5627,50,1021,272.76
5373,50,1021,272.55
4616,79,1022,272.55
4005,54,1023,272.16
3633,54,1023,271.76
3565,54,1024,271.36
3495,54,1023,271.16
3470,54,1023,271.34
3482,63,1023,271.35
3589,100,1023,271.62
3544,99,1022,271.87
3654,99,1022,271.87
3770,99,1021,271.87
3887,98,1021,271.87
3924,97,1021,271.87
3641,64,1020,272.37
3726,95,1020,272.13
4085,95,1019,272.39
4595,95,1019,272.34
4633,59,1019,273.15
4695,59,1019,273.34
4812,59,1018,274.34
4838,59,1017,275.15
4869,59,1016,275.36
4259,55,1015,275.94
4051,55,1014,276.55
4027,51,1013,276.55
3711,48,1013,276.55
3577,48,1013,276.36
3547,55,1013,276.16
3530,55,1014,276.16
3499,64,1014,276.16
3506,55,1013,276.16
3438,60,1014,275.9
3405,60,1014,275.9
3479,60,1014,276.14
3503,60,1013,276.14
3515,60,1013,275.9
3582,69,1013,275.41
3625,69,1013,274.9
3662,69,1012,274.62
3612,69,1012,275.39
3610,69,1011,275.13
3606,69,1011,276.37
3616,65,1011,277.76
3633,75,1010,279.57
3718,75,1009,280.77
3752,70,1008,281.37
3711,70,1007,282.35
3617,70,1006,282.75
3617,75,1005,282.37
3647,70,1005,281.96
3459,70,1004,281.77
3413,70,1004,281.57
3436,70,1004,281.36
3383,75,1003,281.37
3409,65,1003,281.95
3396,65,1002,281.89
3438,70,1001,281.14
3511,75,1002,281.14
3563,65,1000,281.38
3594,70,1000,280.89
3575,75,1000,281.14
3729,75,999,281.41
3659,57,999,281.41
3613,81,999,281.42
3590,81,999,280.96
3634,87,1001,280.37
3608,81,1001,280.74
3559,81,1002,281.34
3549,71,1003,281.95
3562,66,1002,282.55
3542,61,1003,281.94
3538,61,1004,281.76
3536,73,1005,281.55
3534,52,1006,280.55
3463,82,1007,279.95
3376,56,1008,279.36
3382,80,1008,278.59
3250,70,1009,278.15
3051,93,1010,277.19
3149,93,1011,276.17
3092,74,1011,275.66
3176,69,1012,274.66
3261,69,1013,274.39
3202,74,1013,274.39
3264,80,1015,273.64
3255,83,1016,273.91
3182,69,1016,274.14
3183,59,1016,273.63
3234,59,1017,273.36
3240,59,1018,273.36
3218,64,1019,273.36
3231,59,1019,273.35
3344,64,1018,273.96
3194,59,1016,274.72
3192,64,1016,274.75
3198,64,1015,274.55
3087,64,1014,274.76
3049,59,1014,274.76
3092,64,1013,274.55
3015,64,1012,274.74
3080,64,1012,274.76
3176,64,1012,275.57
3272,69,1012,275.97
3371,69,1012,275.39
3475,69,1011,276.17
3670,69,1011,275.88
4017,65,1012,277.15
4167,65,1013,277.39
4036,56,1013,277.14
3645,52,1014,276.39
3651,55,1015,275.37
3654,69,1017,273.88
3781,64,1018,273.96
3952,69,1019,273.78
3989,64,1020,273.57
4525,59,1020,274.17
4925,59,1021,274.16
4937,55,1021,274.95
4322,55,1021,275.75
3872,51,1021,275.75
3811,59,1021,275.15
3069,64,1022,274.54
3023,69,1022,273.09
2998,69,1022,272.93
3026,74,1022,272.32
3014,74,1023,271.93
2940,74,1023,271.51
2998,74,1022,271.61
3014,74,1022,272.06
3110,74,1022,272.35
3372,86,1021,272.42
3382,80,1020,272.35
3348,90,1020,272.59
3342,86,1020,272.85
3244,86,1019,273.61
3194,86,1019,274.36
3209,86,1018,275.57
3191,86,1017,275.97
3160,86,1017,278.6
3119,70,1016,282.38
3298,66,1016,285
3178,66,1014,286.59
3184,62,1013,287.57
3095,66,1013,288.19
3041,57,1013,288.38
2960,61,1013,287.59
3013,65,1008,283.257
2984,66,1012,286.38
2947,66,1012,285.79
2945,66,1012,286.37
2903,70,1012,286.79
2914,61,1012,285.9
2913,50,1012,285.65
3069,62,1013,284.66
3262,66,1013,283.9
3342,76,1014,281.9
3435,76,1015,281.41
3641,70,1015,280.15
3646,65,1016,279.41
3533,70,1017,278.66
3627,74,1019,278.76
3947,65,1021,278.77
4045,56,1022,278.76
4278,52,1023,278.57
4359,52,1025,278.37
3952,42,1025,278.74
3998,42,1025,278.94
3866,45,1026,278.74
3642,48,1026,278.75
3245,52,1026,277.55
3220,64,1027,276.16
3155,60,1027,274.51
